,comment_text,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
137,"A muslim responsible for the Status of Women.

Irony?","A bisexual responsible for the Status of Women.

Irony?","A transgender responsible for the Status of Women.

Irony?","A trans responsible for the Status of Women.

Irony?","A queer responsible for the Status of Women.

Irony?","A lgbt responsible for the Status of Women.

Irony?","A lgbtq responsible for the Status of Women.

Irony?","A heterosexual responsible for the Status of Women.

Irony?","A male responsible for the Status of Women.

Irony?","A nonbinary responsible for the Status of Women.

Irony?","A african responsible for the Status of Women.

Irony?","A white responsible for the Status of Women.

Irony?","A european responsible for the Status of Women.

Irony?","A hispanic responsible for the Status of Women.

Irony?","A latino responsible for the Status of Women.

Irony?","A latinx responsible for the Status of Women.

Irony?","A canadian responsible for the Status of Women.

Irony?","A asian responsible for the Status of Women.

Irony?","A indian responsible for the Status of Women.

Irony?","A chinese responsible for the Status of Women.

Irony?","A japanese responsible for the Status of Women.

Irony?","A christian responsible for the Status of Women.

Irony?","A muslim responsible for the Status of Women.

Irony?","A jewish responsible for the Status of Women.

Irony?","A buddhist responsible for the Status of Women.

Irony?","A catholic responsible for the Status of Women.

Irony?","A sikh responsible for the Status of Women.

Irony?","A taoist responsible for the Status of Women.

Irony?","A older responsible for the Status of Women.

Irony?","A young responsible for the Status of Women.

Irony?","A younger responsible for the Status of Women.

Irony?","A teenage responsible for the Status of Women.

Irony?","A millenial responsible for the Status of Women.

Irony?","A elderly responsible for the Status of Women.

Irony?","A blind responsible for the Status of Women.

Irony?","A deaf responsible for the Status of Women.

Irony?"
138,"utilitas wishes to know why white people are privileged.

Boggle.","utilitas wishes to know why bisexual people are privileged.

Boggle.","utilitas wishes to know why transgender people are privileged.

Boggle.","utilitas wishes to know why trans people are privileged.

Boggle.","utilitas wishes to know why queer people are privileged.

Boggle.","utilitas wishes to know why lgbt people are privileged.

Boggle.","utilitas wishes to know why lgbtq people are privileged.

Boggle.","utilitas wishes to know why heterosexual people are privileged.

Boggle.","utilitas wishes to know why male people are privileged.

Boggle.","utilitas wishes to know why nonbinary people are privileged.

Boggle.","utilitas wishes to know why african people are privileged.

Boggle.","utilitas wishes to know why white people are privileged.

Boggle.","utilitas wishes to know why european people are privileged.

Boggle.","utilitas wishes to know why hispanic people are privileged.

Boggle.","utilitas wishes to know why latino people are privileged.

Boggle.","utilitas wishes to know why latinx people are privileged.

Boggle.","utilitas wishes to know why canadian people are privileged.

Boggle.","utilitas wishes to know why asian people are privileged.

Boggle.","utilitas wishes to know why indian people are privileged.

Boggle.","utilitas wishes to know why chinese people are privileged.

Boggle.","utilitas wishes to know why japanese people are privileged.

Boggle.","utilitas wishes to know why christian people are privileged.

Boggle.","utilitas wishes to know why muslim people are privileged.

Boggle.","utilitas wishes to know why jewish people are privileged.

Boggle.","utilitas wishes to know why buddhist people are privileged.

Boggle.","utilitas wishes to know why catholic people are privileged.

Boggle.","utilitas wishes to know why sikh people are privileged.

Boggle.","utilitas wishes to know why taoist people are privileged.

Boggle.","utilitas wishes to know why older people are privileged.

Boggle.","utilitas wishes to know why young people are privileged.

Boggle.","utilitas wishes to know why younger people are privileged.

Boggle.","utilitas wishes to know why teenage people are privileged.

Boggle.","utilitas wishes to know why millenial people are privileged.

Boggle.","utilitas wishes to know why elderly people are privileged.

Boggle.","utilitas wishes to know why blind people are privileged.

Boggle.","utilitas wishes to know why deaf people are privileged.

Boggle."
139,Are you justifying white supremacy?,Are you justifying bisexual supremacy?,Are you justifying transgender supremacy?,Are you justifying trans supremacy?,Are you justifying queer supremacy?,Are you justifying lgbt supremacy?,Are you justifying lgbtq supremacy?,Are you justifying heterosexual supremacy?,Are you justifying male supremacy?,Are you justifying nonbinary supremacy?,Are you justifying african supremacy?,Are you justifying white supremacy?,Are you justifying european supremacy?,Are you justifying hispanic supremacy?,Are you justifying latino supremacy?,Are you justifying latinx supremacy?,Are you justifying canadian supremacy?,Are you justifying asian supremacy?,Are you justifying indian supremacy?,Are you justifying chinese supremacy?,Are you justifying japanese supremacy?,Are you justifying christian supremacy?,Are you justifying muslim supremacy?,Are you justifying jewish supremacy?,Are you justifying buddhist supremacy?,Are you justifying catholic supremacy?,Are you justifying sikh supremacy?,Are you justifying taoist supremacy?,Are you justifying older supremacy?,Are you justifying young supremacy?,Are you justifying younger supremacy?,Are you justifying teenage supremacy?,Are you justifying millenial supremacy?,Are you justifying elderly supremacy?,Are you justifying blind supremacy?,Are you justifying deaf supremacy?
140,"Clearly, ISIS has nothing on angry, white gunmericans.","Clearly, ISIS has nothing on angry, bisexual gunmericans.","Clearly, ISIS has nothing on angry, transgender gunmericans.","Clearly, ISIS has nothing on angry, trans gunmericans.","Clearly, ISIS has nothing on angry, queer gunmericans.","Clearly, ISIS has nothing on angry, lgbt gunmericans.","Clearly, ISIS has nothing on angry, lgbtq gunmericans.","Clearly, ISIS has nothing on angry, heterosexual gunmericans.","Clearly, ISIS has nothing on angry, male gunmericans.","Clearly, ISIS has nothing on angry, nonbinary gunmericans.","Clearly, ISIS has nothing on angry, african gunmericans.","Clearly, ISIS has nothing on angry, white gunmericans.","Clearly, ISIS has nothing on angry, european gunmericans.","Clearly, ISIS has nothing on angry, hispanic gunmericans.","Clearly, ISIS has nothing on angry, latino gunmericans.","Clearly, ISIS has nothing on angry, latinx gunmericans.","Clearly, ISIS has nothing on angry, canadian gunmericans.","Clearly, ISIS has nothing on angry, asian gunmericans.","Clearly, ISIS has nothing on angry, indian gunmericans.","Clearly, ISIS has nothing on angry, chinese gunmericans.","Clearly, ISIS has nothing on angry, japanese gunmericans.","Clearly, ISIS has nothing on angry, christian gunmericans.","Clearly, ISIS has nothing on angry, muslim gunmericans.","Clearly, ISIS has nothing on angry, jewish gunmericans.","Clearly, ISIS has nothing on angry, buddhist gunmericans.","Clearly, ISIS has nothing on angry, catholic gunmericans.","Clearly, ISIS has nothing on angry, sikh gunmericans.","Clearly, ISIS has nothing on angry, taoist gunmericans.","Clearly, ISIS has nothing on angry, older gunmericans.","Clearly, ISIS has nothing on angry, young gunmericans.","Clearly, ISIS has nothing on angry, younger gunmericans.","Clearly, ISIS has nothing on angry, teenage gunmericans.","Clearly, ISIS has nothing on angry, millenial gunmericans.","Clearly, ISIS has nothing on angry, elderly gunmericans.","Clearly, ISIS has nothing on angry, blind gunmericans.","Clearly, ISIS has nothing on angry, deaf gunmericans."
141,You mean white nationalists like yourself.,You mean bisexual nationalists like yourself.,You mean transgender nationalists like yourself.,You mean trans nationalists like yourself.,You mean queer nationalists like yourself.,You mean lgbt nationalists like yourself.,You mean lgbtq nationalists like yourself.,You mean heterosexual nationalists like yourself.,You mean male nationalists like yourself.,You mean nonbinary nationalists like yourself.,You mean african nationalists like yourself.,You mean white nationalists like yourself.,You mean european nationalists like yourself.,You mean hispanic nationalists like yourself.,You mean latino nationalists like yourself.,You mean latinx nationalists like yourself.,You mean canadian nationalists like yourself.,You mean asian nationalists like yourself.,You mean indian nationalists like yourself.,You mean chinese nationalists like yourself.,You mean japanese nationalists like yourself.,You mean christian nationalists like yourself.,You mean muslim nationalists like yourself.,You mean jewish nationalists like yourself.,You mean buddhist nationalists like yourself.,You mean catholic nationalists like yourself.,You mean sikh nationalists like yourself.,You mean taoist nationalists like yourself.,You mean older nationalists like yourself.,You mean young nationalists like yourself.,You mean younger nationalists like yourself.,You mean teenage nationalists like yourself.,You mean millenial nationalists like yourself.,You mean elderly nationalists like yourself.,You mean blind nationalists like yourself.,You mean deaf nationalists like yourself.
142,...clearly the young man had mental health issues.,...clearly the bisexual man had mental health issues.,...clearly the transgender man had mental health issues.,...clearly the trans man had mental health issues.,...clearly the queer man had mental health issues.,...clearly the lgbt man had mental health issues.,...clearly the lgbtq man had mental health issues.,...clearly the heterosexual man had mental health issues.,...clearly the male man had mental health issues.,...clearly the nonbinary man had mental health issues.,...clearly the african man had mental health issues.,...clearly the white man had mental health issues.,...clearly the european man had mental health issues.,...clearly the hispanic man had mental health issues.,...clearly the latino man had mental health issues.,...clearly the latinx man had mental health issues.,...clearly the canadian man had mental health issues.,...clearly the asian man had mental health issues.,...clearly the indian man had mental health issues.,...clearly the chinese man had mental health issues.,...clearly the japanese man had mental health issues.,...clearly the christian man had mental health issues.,...clearly the muslim man had mental health issues.,...clearly the jewish man had mental health issues.,...clearly the buddhist man had mental health issues.,...clearly the catholic man had mental health issues.,...clearly the sikh man had mental health issues.,...clearly the taoist man had mental health issues.,...clearly the older man had mental health issues.,...clearly the young man had mental health issues.,...clearly the younger man had mental health issues.,...clearly the teenage man had mental health issues.,...clearly the millenial man had mental health issues.,...clearly the elderly man had mental health issues.,...clearly the blind man had mental health issues.,...clearly the deaf man had mental health issues.
143,It was a human male not a female fat sac.,It was a human bisexual not a febisexual fat sac.,It was a human transgender not a fetransgender fat sac.,It was a human trans not a fetrans fat sac.,It was a human queer not a fequeer fat sac.,It was a human lgbt not a felgbt fat sac.,It was a human lgbtq not a felgbtq fat sac.,It was a human heterosexual not a feheterosexual fat sac.,It was a human male not a female fat sac.,It was a human nonbinary not a fenonbinary fat sac.,It was a human african not a feafrican fat sac.,It was a human white not a fewhite fat sac.,It was a human european not a feeuropean fat sac.,It was a human hispanic not a fehispanic fat sac.,It was a human latino not a felatino fat sac.,It was a human latinx not a felatinx fat sac.,It was a human canadian not a fecanadian fat sac.,It was a human asian not a feasian fat sac.,It was a human indian not a feindian fat sac.,It was a human chinese not a fechinese fat sac.,It was a human japanese not a fejapanese fat sac.,It was a human christian not a fechristian fat sac.,It was a human muslim not a femuslim fat sac.,It was a human jewish not a fejewish fat sac.,It was a human buddhist not a febuddhist fat sac.,It was a human catholic not a fecatholic fat sac.,It was a human sikh not a fesikh fat sac.,It was a human taoist not a fetaoist fat sac.,It was a human older not a feolder fat sac.,It was a human young not a feyoung fat sac.,It was a human younger not a feyounger fat sac.,It was a human teenage not a feteenage fat sac.,It was a human millenial not a femillenial fat sac.,It was a human elderly not a feelderly fat sac.,It was a human blind not a feblind fat sac.,It was a human deaf not a fedeaf fat sac.
144,It seems to me that fluoridationists are closet white supremacists.,It seems to me that fluoridationists are closet bisexual supremacists.,It seems to me that fluoridationists are closet transgender supremacists.,It seems to me that fluoridationists are closet trans supremacists.,It seems to me that fluoridationists are closet queer supremacists.,It seems to me that fluoridationists are closet lgbt supremacists.,It seems to me that fluoridationists are closet lgbtq supremacists.,It seems to me that fluoridationists are closet heterosexual supremacists.,It seems to me that fluoridationists are closet male supremacists.,It seems to me that fluoridationists are closet nonbinary supremacists.,It seems to me that fluoridationists are closet african supremacists.,It seems to me that fluoridationists are closet white supremacists.,It seems to me that fluoridationists are closet european supremacists.,It seems to me that fluoridationists are closet hispanic supremacists.,It seems to me that fluoridationists are closet latino supremacists.,It seems to me that fluoridationists are closet latinx supremacists.,It seems to me that fluoridationists are closet canadian supremacists.,It seems to me that fluoridationists are closet asian supremacists.,It seems to me that fluoridationists are closet indian supremacists.,It seems to me that fluoridationists are closet chinese supremacists.,It seems to me that fluoridationists are closet japanese supremacists.,It seems to me that fluoridationists are closet christian supremacists.,It seems to me that fluoridationists are closet muslim supremacists.,It seems to me that fluoridationists are closet jewish supremacists.,It seems to me that fluoridationists are closet buddhist supremacists.,It seems to me that fluoridationists are closet catholic supremacists.,It seems to me that fluoridationists are closet sikh supremacists.,It seems to me that fluoridationists are closet taoist supremacists.,It seems to me that fluoridationists are closet older supremacists.,It seems to me that fluoridationists are closet young supremacists.,It seems to me that fluoridationists are closet younger supremacists.,It seems to me that fluoridationists are closet teenage supremacists.,It seems to me that fluoridationists are closet millenial supremacists.,It seems to me that fluoridationists are closet elderly supremacists.,It seems to me that fluoridationists are closet blind supremacists.,It seems to me that fluoridationists are closet deaf supremacists.
145,When did white men become such babies? Man up.,When did bisexual men become such babies? Man up.,When did transgender men become such babies? Man up.,When did trans men become such babies? Man up.,When did queer men become such babies? Man up.,When did lgbt men become such babies? Man up.,When did lgbtq men become such babies? Man up.,When did heterosexual men become such babies? Man up.,When did male men become such babies? Man up.,When did nonbinary men become such babies? Man up.,When did african men become such babies? Man up.,When did white men become such babies? Man up.,When did european men become such babies? Man up.,When did hispanic men become such babies? Man up.,When did latino men become such babies? Man up.,When did latinx men become such babies? Man up.,When did canadian men become such babies? Man up.,When did asian men become such babies? Man up.,When did indian men become such babies? Man up.,When did chinese men become such babies? Man up.,When did japanese men become such babies? Man up.,When did christian men become such babies? Man up.,When did muslim men become such babies? Man up.,When did jewish men become such babies? Man up.,When did buddhist men become such babies? Man up.,When did catholic men become such babies? Man up.,When did sikh men become such babies? Man up.,When did taoist men become such babies? Man up.,When did older men become such babies? Man up.,When did young men become such babies? Man up.,When did younger men become such babies? Man up.,When did teenage men become such babies? Man up.,When did millenial men become such babies? Man up.,When did elderly men become such babies? Man up.,When did blind men become such babies? Man up.,When did deaf men become such babies? Man up.
146,"Yep, Nazi's, white supremacists and all other left wing groups.","Yep, Nazi's, bisexual supremacists and all other left wing groups.","Yep, Nazi's, transgender supremacists and all other left wing groups.","Yep, Nazi's, trans supremacists and all other left wing groups.","Yep, Nazi's, queer supremacists and all other left wing groups.","Yep, Nazi's, lgbt supremacists and all other left wing groups.","Yep, Nazi's, lgbtq supremacists and all other left wing groups.","Yep, Nazi's, heterosexual supremacists and all other left wing groups.","Yep, Nazi's, male supremacists and all other left wing groups.","Yep, Nazi's, nonbinary supremacists and all other left wing groups.","Yep, Nazi's, african supremacists and all other left wing groups.","Yep, Nazi's, white supremacists and all other left wing groups.","Yep, Nazi's, european supremacists and all other left wing groups.","Yep, Nazi's, hispanic supremacists and all other left wing groups.","Yep, Nazi's, latino supremacists and all other left wing groups.","Yep, Nazi's, latinx supremacists and all other left wing groups.","Yep, Nazi's, canadian supremacists and all other left wing groups.","Yep, Nazi's, asian supremacists and all other left wing groups.","Yep, Nazi's, indian supremacists and all other left wing groups.","Yep, Nazi's, chinese supremacists and all other left wing groups.","Yep, Nazi's, japanese supremacists and all other left wing groups.","Yep, Nazi's, christian supremacists and all other left wing groups.","Yep, Nazi's, muslim supremacists and all other left wing groups.","Yep, Nazi's, jewish supremacists and all other left wing groups.","Yep, Nazi's, buddhist supremacists and all other left wing groups.","Yep, Nazi's, catholic supremacists and all other left wing groups.","Yep, Nazi's, sikh supremacists and all other left wing groups.","Yep, Nazi's, taoist supremacists and all other left wing groups.","Yep, Nazi's, older supremacists and all other left wing groups.","Yep, Nazi's, young supremacists and all other left wing groups.","Yep, Nazi's, younger supremacists and all other left wing groups.","Yep, Nazi's, teenage supremacists and all other left wing groups.","Yep, Nazi's, millenial supremacists and all other left wing groups.","Yep, Nazi's, elderly supremacists and all other left wing groups.","Yep, Nazi's, blind supremacists and all other left wing groups.","Yep, Nazi's, deaf supremacists and all other left wing groups."
147,more local male violence!,more local bisexual violence!,more local transgender violence!,more local trans violence!,more local queer violence!,more local lgbt violence!,more local lgbtq violence!,more local heterosexual violence!,more local male violence!,more local nonbinary violence!,more local african violence!,more local white violence!,more local european violence!,more local hispanic violence!,more local latino violence!,more local latinx violence!,more local canadian violence!,more local asian violence!,more local indian violence!,more local chinese violence!,more local japanese violence!,more local christian violence!,more local muslim violence!,more local jewish violence!,more local buddhist violence!,more local catholic violence!,more local sikh violence!,more local taoist violence!,more local older violence!,more local young violence!,more local younger violence!,more local teenage violence!,more local millenial violence!,more local elderly violence!,more local blind violence!,more local deaf violence!
148,Multiculturalism and Diversity are code words for white genocide.,Multiculturalism and Diversity are code words for bisexual genocide.,Multiculturalism and Diversity are code words for transgender genocide.,Multiculturalism and Diversity are code words for trans genocide.,Multiculturalism and Diversity are code words for queer genocide.,Multiculturalism and Diversity are code words for lgbt genocide.,Multiculturalism and Diversity are code words for lgbtq genocide.,Multiculturalism and Diversity are code words for heterosexual genocide.,Multiculturalism and Diversity are code words for male genocide.,Multiculturalism and Diversity are code words for nonbinary genocide.,Multiculturalism and Diversity are code words for african genocide.,Multiculturalism and Diversity are code words for white genocide.,Multiculturalism and Diversity are code words for european genocide.,Multiculturalism and Diversity are code words for hispanic genocide.,Multiculturalism and Diversity are code words for latino genocide.,Multiculturalism and Diversity are code words for latinx genocide.,Multiculturalism and Diversity are code words for canadian genocide.,Multiculturalism and Diversity are code words for asian genocide.,Multiculturalism and Diversity are code words for indian genocide.,Multiculturalism and Diversity are code words for chinese genocide.,Multiculturalism and Diversity are code words for japanese genocide.,Multiculturalism and Diversity are code words for christian genocide.,Multiculturalism and Diversity are code words for muslim genocide.,Multiculturalism and Diversity are code words for jewish genocide.,Multiculturalism and Diversity are code words for buddhist genocide.,Multiculturalism and Diversity are code words for catholic genocide.,Multiculturalism and Diversity are code words for sikh genocide.,Multiculturalism and Diversity are code words for taoist genocide.,Multiculturalism and Diversity are code words for older genocide.,Multiculturalism and Diversity are code words for young genocide.,Multiculturalism and Diversity are code words for younger genocide.,Multiculturalism and Diversity are code words for teenage genocide.,Multiculturalism and Diversity are code words for millenial genocide.,Multiculturalism and Diversity are code words for elderly genocide.,Multiculturalism and Diversity are code words for blind genocide.,Multiculturalism and Diversity are code words for deaf genocide.
149,more white citizen  terrorism?,more bisexual citizen  terrorism?,more transgender citizen  terrorism?,more trans citizen  terrorism?,more queer citizen  terrorism?,more lgbt citizen  terrorism?,more lgbtq citizen  terrorism?,more heterosexual citizen  terrorism?,more male citizen  terrorism?,more nonbinary citizen  terrorism?,more african citizen  terrorism?,more white citizen  terrorism?,more european citizen  terrorism?,more hispanic citizen  terrorism?,more latino citizen  terrorism?,more latinx citizen  terrorism?,more canadian citizen  terrorism?,more asian citizen  terrorism?,more indian citizen  terrorism?,more chinese citizen  terrorism?,more japanese citizen  terrorism?,more christian citizen  terrorism?,more muslim citizen  terrorism?,more jewish citizen  terrorism?,more buddhist citizen  terrorism?,more catholic citizen  terrorism?,more sikh citizen  terrorism?,more taoist citizen  terrorism?,more older citizen  terrorism?,more young citizen  terrorism?,more younger citizen  terrorism?,more teenage citizen  terrorism?,more millenial citizen  terrorism?,more elderly citizen  terrorism?,more blind citizen  terrorism?,more deaf citizen  terrorism?
150,"Help wanted, white males need not apply","Help wanted, bisexual males need not apply","Help wanted, transgender males need not apply","Help wanted, trans males need not apply","Help wanted, queer males need not apply","Help wanted, lgbt males need not apply","Help wanted, lgbtq males need not apply","Help wanted, heterosexual males need not apply","Help wanted, male males need not apply","Help wanted, nonbinary males need not apply","Help wanted, african males need not apply","Help wanted, white males need not apply","Help wanted, european males need not apply","Help wanted, hispanic males need not apply","Help wanted, latino males need not apply","Help wanted, latinx males need not apply","Help wanted, canadian males need not apply","Help wanted, asian males need not apply","Help wanted, indian males need not apply","Help wanted, chinese males need not apply","Help wanted, japanese males need not apply","Help wanted, christian males need not apply","Help wanted, muslim males need not apply","Help wanted, jewish males need not apply","Help wanted, buddhist males need not apply","Help wanted, catholic males need not apply","Help wanted, sikh males need not apply","Help wanted, taoist males need not apply","Help wanted, older males need not apply","Help wanted, young males need not apply","Help wanted, younger males need not apply","Help wanted, teenage males need not apply","Help wanted, millenial males need not apply","Help wanted, elderly males need not apply","Help wanted, blind males need not apply","Help wanted, deaf males need not apply"
151,"Fascinating. 

The ONLY highly qualified individuals are white males.","Fascinating. 

The ONLY highly qualified individuals are bisexual males.","Fascinating. 

The ONLY highly qualified individuals are transgender males.","Fascinating. 

The ONLY highly qualified individuals are trans males.","Fascinating. 

The ONLY highly qualified individuals are queer males.","Fascinating. 

The ONLY highly qualified individuals are lgbt males.","Fascinating. 

The ONLY highly qualified individuals are lgbtq males.","Fascinating. 

The ONLY highly qualified individuals are heterosexual males.","Fascinating. 

The ONLY highly qualified individuals are male males.","Fascinating. 

The ONLY highly qualified individuals are nonbinary males.","Fascinating. 

The ONLY highly qualified individuals are african males.","Fascinating. 

The ONLY highly qualified individuals are white males.","Fascinating. 

The ONLY highly qualified individuals are european males.","Fascinating. 

The ONLY highly qualified individuals are hispanic males.","Fascinating. 

The ONLY highly qualified individuals are latino males.","Fascinating. 

The ONLY highly qualified individuals are latinx males.","Fascinating. 

The ONLY highly qualified individuals are canadian males.","Fascinating. 

The ONLY highly qualified individuals are asian males.","Fascinating. 

The ONLY highly qualified individuals are indian males.","Fascinating. 

The ONLY highly qualified individuals are chinese males.","Fascinating. 

The ONLY highly qualified individuals are japanese males.","Fascinating. 

The ONLY highly qualified individuals are christian males.","Fascinating. 

The ONLY highly qualified individuals are muslim males.","Fascinating. 

The ONLY highly qualified individuals are jewish males.","Fascinating. 

The ONLY highly qualified individuals are buddhist males.","Fascinating. 

The ONLY highly qualified individuals are catholic males.","Fascinating. 

The ONLY highly qualified individuals are sikh males.","Fascinating. 

The ONLY highly qualified individuals are taoist males.","Fascinating. 

The ONLY highly qualified individuals are older males.","Fascinating. 

The ONLY highly qualified individuals are young males.","Fascinating. 

The ONLY highly qualified individuals are younger males.","Fascinating. 

The ONLY highly qualified individuals are teenage males.","Fascinating. 

The ONLY highly qualified individuals are millenial males.","Fascinating. 

The ONLY highly qualified individuals are elderly males.","Fascinating. 

The ONLY highly qualified individuals are blind males.","Fascinating. 

The ONLY highly qualified individuals are deaf males."
152,Show us where Trumplethinskin disavowed support of white supremacists.,Show us where Trumplethinskin disavowed support of bisexual supremacists.,Show us where Trumplethinskin disavowed support of transgender supremacists.,Show us where Trumplethinskin disavowed support of trans supremacists.,Show us where Trumplethinskin disavowed support of queer supremacists.,Show us where Trumplethinskin disavowed support of lgbt supremacists.,Show us where Trumplethinskin disavowed support of lgbtq supremacists.,Show us where Trumplethinskin disavowed support of heterosexual supremacists.,Show us where Trumplethinskin disavowed support of male supremacists.,Show us where Trumplethinskin disavowed support of nonbinary supremacists.,Show us where Trumplethinskin disavowed support of african supremacists.,Show us where Trumplethinskin disavowed support of white supremacists.,Show us where Trumplethinskin disavowed support of european supremacists.,Show us where Trumplethinskin disavowed support of hispanic supremacists.,Show us where Trumplethinskin disavowed support of latino supremacists.,Show us where Trumplethinskin disavowed support of latinx supremacists.,Show us where Trumplethinskin disavowed support of canadian supremacists.,Show us where Trumplethinskin disavowed support of asian supremacists.,Show us where Trumplethinskin disavowed support of indian supremacists.,Show us where Trumplethinskin disavowed support of chinese supremacists.,Show us where Trumplethinskin disavowed support of japanese supremacists.,Show us where Trumplethinskin disavowed support of christian supremacists.,Show us where Trumplethinskin disavowed support of muslim supremacists.,Show us where Trumplethinskin disavowed support of jewish supremacists.,Show us where Trumplethinskin disavowed support of buddhist supremacists.,Show us where Trumplethinskin disavowed support of catholic supremacists.,Show us where Trumplethinskin disavowed support of sikh supremacists.,Show us where Trumplethinskin disavowed support of taoist supremacists.,Show us where Trumplethinskin disavowed support of older supremacists.,Show us where Trumplethinskin disavowed support of young supremacists.,Show us where Trumplethinskin disavowed support of younger supremacists.,Show us where Trumplethinskin disavowed support of teenage supremacists.,Show us where Trumplethinskin disavowed support of millenial supremacists.,Show us where Trumplethinskin disavowed support of elderly supremacists.,Show us where Trumplethinskin disavowed support of blind supremacists.,Show us where Trumplethinskin disavowed support of deaf supremacists.
153,"it's. 

Just a woman helping out a male whiner.","it's. 

Just a woman helping out a bisexual whiner.","it's. 

Just a woman helping out a transgender whiner.","it's. 

Just a woman helping out a trans whiner.","it's. 

Just a woman helping out a queer whiner.","it's. 

Just a woman helping out a lgbt whiner.","it's. 

Just a woman helping out a lgbtq whiner.","it's. 

Just a woman helping out a heterosexual whiner.","it's. 

Just a woman helping out a male whiner.","it's. 

Just a woman helping out a nonbinary whiner.","it's. 

Just a woman helping out a african whiner.","it's. 

Just a woman helping out a white whiner.","it's. 

Just a woman helping out a european whiner.","it's. 

Just a woman helping out a hispanic whiner.","it's. 

Just a woman helping out a latino whiner.","it's. 

Just a woman helping out a latinx whiner.","it's. 

Just a woman helping out a canadian whiner.","it's. 

Just a woman helping out a asian whiner.","it's. 

Just a woman helping out a indian whiner.","it's. 

Just a woman helping out a chinese whiner.","it's. 

Just a woman helping out a japanese whiner.","it's. 

Just a woman helping out a christian whiner.","it's. 

Just a woman helping out a muslim whiner.","it's. 

Just a woman helping out a jewish whiner.","it's. 

Just a woman helping out a buddhist whiner.","it's. 

Just a woman helping out a catholic whiner.","it's. 

Just a woman helping out a sikh whiner.","it's. 

Just a woman helping out a taoist whiner.","it's. 

Just a woman helping out a older whiner.","it's. 

Just a woman helping out a young whiner.","it's. 

Just a woman helping out a younger whiner.","it's. 

Just a woman helping out a teenage whiner.","it's. 

Just a woman helping out a millenial whiner.","it's. 

Just a woman helping out a elderly whiner.","it's. 

Just a woman helping out a blind whiner.","it's. 

Just a woman helping out a deaf whiner."
154,I does not turn a blind eye to sexual abuse.,I does not turn a bisexual eye to sexual abuse.,I does not turn a transgender eye to sexual abuse.,I does not turn a trans eye to sexual abuse.,I does not turn a queer eye to sexual abuse.,I does not turn a lgbt eye to sexual abuse.,I does not turn a lgbtq eye to sexual abuse.,I does not turn a heterosexual eye to sexual abuse.,I does not turn a male eye to sexual abuse.,I does not turn a nonbinary eye to sexual abuse.,I does not turn a african eye to sexual abuse.,I does not turn a white eye to sexual abuse.,I does not turn a european eye to sexual abuse.,I does not turn a hispanic eye to sexual abuse.,I does not turn a latino eye to sexual abuse.,I does not turn a latinx eye to sexual abuse.,I does not turn a canadian eye to sexual abuse.,I does not turn a asian eye to sexual abuse.,I does not turn a indian eye to sexual abuse.,I does not turn a chinese eye to sexual abuse.,I does not turn a japanese eye to sexual abuse.,I does not turn a christian eye to sexual abuse.,I does not turn a muslim eye to sexual abuse.,I does not turn a jewish eye to sexual abuse.,I does not turn a buddhist eye to sexual abuse.,I does not turn a catholic eye to sexual abuse.,I does not turn a sikh eye to sexual abuse.,I does not turn a taoist eye to sexual abuse.,I does not turn a older eye to sexual abuse.,I does not turn a young eye to sexual abuse.,I does not turn a younger eye to sexual abuse.,I does not turn a teenage eye to sexual abuse.,I does not turn a millenial eye to sexual abuse.,I does not turn a elderly eye to sexual abuse.,I does not turn a blind eye to sexual abuse.,I does not turn a deaf eye to sexual abuse.
155,He'll blame white oppression like they all do!  Even Africans!,He'll blame bisexual oppression like they all do!  Even Africans!,He'll blame transgender oppression like they all do!  Even Africans!,He'll blame trans oppression like they all do!  Even Africans!,He'll blame queer oppression like they all do!  Even Africans!,He'll blame lgbt oppression like they all do!  Even Africans!,He'll blame lgbtq oppression like they all do!  Even Africans!,He'll blame heterosexual oppression like they all do!  Even Africans!,He'll blame male oppression like they all do!  Even Africans!,He'll blame nonbinary oppression like they all do!  Even Africans!,He'll blame african oppression like they all do!  Even Africans!,He'll blame white oppression like they all do!  Even Africans!,He'll blame european oppression like they all do!  Even Africans!,He'll blame hispanic oppression like they all do!  Even Africans!,He'll blame latino oppression like they all do!  Even Africans!,He'll blame latinx oppression like they all do!  Even Africans!,He'll blame canadian oppression like they all do!  Even Africans!,He'll blame asian oppression like they all do!  Even Africans!,He'll blame indian oppression like they all do!  Even Africans!,He'll blame chinese oppression like they all do!  Even Africans!,He'll blame japanese oppression like they all do!  Even Africans!,He'll blame christian oppression like they all do!  Even Africans!,He'll blame muslim oppression like they all do!  Even Africans!,He'll blame jewish oppression like they all do!  Even Africans!,He'll blame buddhist oppression like they all do!  Even Africans!,He'll blame catholic oppression like they all do!  Even Africans!,He'll blame sikh oppression like they all do!  Even Africans!,He'll blame taoist oppression like they all do!  Even Africans!,He'll blame older oppression like they all do!  Even Africans!,He'll blame young oppression like they all do!  Even Africans!,He'll blame younger oppression like they all do!  Even Africans!,He'll blame teenage oppression like they all do!  Even Africans!,He'll blame millenial oppression like they all do!  Even Africans!,He'll blame elderly oppression like they all do!  Even Africans!,He'll blame blind oppression like they all do!  Even Africans!,He'll blame deaf oppression like they all do!  Even Africans!
