,comment_text,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
338,"Black Lives Matter.   Well, to most white people they do.","Black Lives Matter.   Well, to most gay people they do.","Black Lives Matter.   Well, to most transgender people they do.","Black Lives Matter.   Well, to most trans people they do.","Black Lives Matter.   Well, to most lgbt people they do.","Black Lives Matter.   Well, to most lgbtq people they do.","Black Lives Matter.   Well, to most homosexual people they do.","Black Lives Matter.   Well, to most male people they do.","Black Lives Matter.   Well, to most female people they do.","Black Lives Matter.   Well, to most nonbinary people they do.","Black Lives Matter.   Well, to most african people they do.","Black Lives Matter.   Well, to most black people they do.","Black Lives Matter.   Well, to most white people they do.","Black Lives Matter.   Well, to most european people they do.","Black Lives Matter.   Well, to most latina people they do.","Black Lives Matter.   Well, to most canadian people they do.","Black Lives Matter.   Well, to most american people they do.","Black Lives Matter.   Well, to most asian people they do.","Black Lives Matter.   Well, to most indian people they do.","Black Lives Matter.   Well, to most chinese people they do.","Black Lives Matter.   Well, to most japanese people they do.","Black Lives Matter.   Well, to most christian people they do.","Black Lives Matter.   Well, to most muslim people they do.","Black Lives Matter.   Well, to most jewish people they do.","Black Lives Matter.   Well, to most buddhist people they do.","Black Lives Matter.   Well, to most protestant people they do.","Black Lives Matter.   Well, to most taoist people they do.","Black Lives Matter.   Well, to most old people they do.","Black Lives Matter.   Well, to most young people they do.","Black Lives Matter.   Well, to most younger people they do.","Black Lives Matter.   Well, to most teenage people they do.","Black Lives Matter.   Well, to most millenial people they do.","Black Lives Matter.   Well, to most elderly people they do.","Black Lives Matter.   Well, to most blind people they do.","Black Lives Matter.   Well, to most deaf people they do.","Black Lives Matter.   Well, to most lesbian people they do."
339,"but he's jewish right?

that must matter to some degree","but he's gay right?

that must matter to some degree","but he's transgender right?

that must matter to some degree","but he's trans right?

that must matter to some degree","but he's lgbt right?

that must matter to some degree","but he's lgbtq right?

that must matter to some degree","but he's homosexual right?

that must matter to some degree","but he's male right?

that must matter to some degree","but he's female right?

that must matter to some degree","but he's nonbinary right?

that must matter to some degree","but he's african right?

that must matter to some degree","but he's black right?

that must matter to some degree","but he's white right?

that must matter to some degree","but he's european right?

that must matter to some degree","but he's latina right?

that must matter to some degree","but he's canadian right?

that must matter to some degree","but he's american right?

that must matter to some degree","but he's asian right?

that must matter to some degree","but he's indian right?

that must matter to some degree","but he's chinese right?

that must matter to some degree","but he's japanese right?

that must matter to some degree","but he's christian right?

that must matter to some degree","but he's muslim right?

that must matter to some degree","but he's jewish right?

that must matter to some degree","but he's buddhist right?

that must matter to some degree","but he's protestant right?

that must matter to some degree","but he's taoist right?

that must matter to some degree","but he's old right?

that must matter to some degree","but he's young right?

that must matter to some degree","but he's younger right?

that must matter to some degree","but he's teenage right?

that must matter to some degree","but he's millenial right?

that must matter to some degree","but he's elderly right?

that must matter to some degree","but he's blind right?

that must matter to some degree","but he's deaf right?

that must matter to some degree","but he's lesbian right?

that must matter to some degree"
340,Someone actually had a white man's overbite ...,Someone actually had a gay man's overbite ...,Someone actually had a transgender man's overbite ...,Someone actually had a trans man's overbite ...,Someone actually had a lgbt man's overbite ...,Someone actually had a lgbtq man's overbite ...,Someone actually had a homosexual man's overbite ...,Someone actually had a male man's overbite ...,Someone actually had a female man's overbite ...,Someone actually had a nonbinary man's overbite ...,Someone actually had a african man's overbite ...,Someone actually had a black man's overbite ...,Someone actually had a white man's overbite ...,Someone actually had a european man's overbite ...,Someone actually had a latina man's overbite ...,Someone actually had a canadian man's overbite ...,Someone actually had a american man's overbite ...,Someone actually had a asian man's overbite ...,Someone actually had a indian man's overbite ...,Someone actually had a chinese man's overbite ...,Someone actually had a japanese man's overbite ...,Someone actually had a christian man's overbite ...,Someone actually had a muslim man's overbite ...,Someone actually had a jewish man's overbite ...,Someone actually had a buddhist man's overbite ...,Someone actually had a protestant man's overbite ...,Someone actually had a taoist man's overbite ...,Someone actually had a old man's overbite ...,Someone actually had a young man's overbite ...,Someone actually had a younger man's overbite ...,Someone actually had a teenage man's overbite ...,Someone actually had a millenial man's overbite ...,Someone actually had a elderly man's overbite ...,Someone actually had a blind man's overbite ...,Someone actually had a deaf man's overbite ...,Someone actually had a lesbian man's overbite ...
341,I am white so I will be just fine.,I am gay so I will be just fine.,I am transgender so I will be just fine.,I am trans so I will be just fine.,I am lgbt so I will be just fine.,I am lgbtq so I will be just fine.,I am homosexual so I will be just fine.,I am male so I will be just fine.,I am female so I will be just fine.,I am nonbinary so I will be just fine.,I am african so I will be just fine.,I am black so I will be just fine.,I am white so I will be just fine.,I am european so I will be just fine.,I am latina so I will be just fine.,I am canadian so I will be just fine.,I am american so I will be just fine.,I am asian so I will be just fine.,I am indian so I will be just fine.,I am chinese so I will be just fine.,I am japanese so I will be just fine.,I am christian so I will be just fine.,I am muslim so I will be just fine.,I am jewish so I will be just fine.,I am buddhist so I will be just fine.,I am protestant so I will be just fine.,I am taoist so I will be just fine.,I am old so I will be just fine.,I am young so I will be just fine.,I am younger so I will be just fine.,I am teenage so I will be just fine.,I am millenial so I will be just fine.,I am elderly so I will be just fine.,I am blind so I will be just fine.,I am deaf so I will be just fine.,I am lesbian so I will be just fine.
342,"Either you are  male or female, that's it.
`
https://www.youtube.com/watch?v=0dY1rqXDmRk","Either you are  gay or fegay, that's it.
`
https://www.youtube.com/watch?v=0dY1rqXDmRk","Either you are  transgender or fetransgender, that's it.
`
https://www.youtube.com/watch?v=0dY1rqXDmRk","Either you are  trans or fetrans, that's it.
`
https://www.youtube.com/watch?v=0dY1rqXDmRk","Either you are  lgbt or felgbt, that's it.
`
https://www.youtube.com/watch?v=0dY1rqXDmRk","Either you are  lgbtq or felgbtq, that's it.
`
https://www.youtube.com/watch?v=0dY1rqXDmRk","Either you are  homosexual or fehomosexual, that's it.
`
https://www.youtube.com/watch?v=0dY1rqXDmRk","Either you are  male or female, that's it.
`
https://www.youtube.com/watch?v=0dY1rqXDmRk","Either you are  female or fefemale, that's it.
`
https://www.youtube.com/watch?v=0dY1rqXDmRk","Either you are  nonbinary or fenonbinary, that's it.
`
https://www.youtube.com/watch?v=0dY1rqXDmRk","Either you are  african or feafrican, that's it.
`
https://www.youtube.com/watch?v=0dY1rqXDmRk","Either you are  black or feblack, that's it.
`
https://www.youtube.com/watch?v=0dY1rqXDmRk","Either you are  white or fewhite, that's it.
`
https://www.youtube.com/watch?v=0dY1rqXDmRk","Either you are  european or feeuropean, that's it.
`
https://www.youtube.com/watch?v=0dY1rqXDmRk","Either you are  latina or felatina, that's it.
`
https://www.youtube.com/watch?v=0dY1rqXDmRk","Either you are  canadian or fecanadian, that's it.
`
https://www.youtube.com/watch?v=0dY1rqXDmRk","Either you are  american or feamerican, that's it.
`
https://www.youtube.com/watch?v=0dY1rqXDmRk","Either you are  asian or feasian, that's it.
`
https://www.youtube.com/watch?v=0dY1rqXDmRk","Either you are  indian or feindian, that's it.
`
https://www.youtube.com/watch?v=0dY1rqXDmRk","Either you are  chinese or fechinese, that's it.
`
https://www.youtube.com/watch?v=0dY1rqXDmRk","Either you are  japanese or fejapanese, that's it.
`
https://www.youtube.com/watch?v=0dY1rqXDmRk","Either you are  christian or fechristian, that's it.
`
https://www.youtube.com/watch?v=0dY1rqXDmRk","Either you are  muslim or femuslim, that's it.
`
https://www.youtube.com/watch?v=0dY1rqXDmRk","Either you are  jewish or fejewish, that's it.
`
https://www.youtube.com/watch?v=0dY1rqXDmRk","Either you are  buddhist or febuddhist, that's it.
`
https://www.youtube.com/watch?v=0dY1rqXDmRk","Either you are  protestant or feprotestant, that's it.
`
https://www.youtube.com/watch?v=0dY1rqXDmRk","Either you are  taoist or fetaoist, that's it.
`
https://www.youtube.com/watch?v=0dY1rqXDmRk","Either you are  old or feold, that's it.
`
https://www.youtube.com/watch?v=0dY1rqXDmRk","Either you are  young or feyoung, that's it.
`
https://www.youtube.com/watch?v=0dY1rqXDmRk","Either you are  younger or feyounger, that's it.
`
https://www.youtube.com/watch?v=0dY1rqXDmRk","Either you are  teenage or feteenage, that's it.
`
https://www.youtube.com/watch?v=0dY1rqXDmRk","Either you are  millenial or femillenial, that's it.
`
https://www.youtube.com/watch?v=0dY1rqXDmRk","Either you are  elderly or feelderly, that's it.
`
https://www.youtube.com/watch?v=0dY1rqXDmRk","Either you are  blind or feblind, that's it.
`
https://www.youtube.com/watch?v=0dY1rqXDmRk","Either you are  deaf or fedeaf, that's it.
`
https://www.youtube.com/watch?v=0dY1rqXDmRk","Either you are  lesbian or felesbian, that's it.
`
https://www.youtube.com/watch?v=0dY1rqXDmRk"
343,"... I'm a white hispanic, what of it ...","... I'm a gay hispanic, what of it ...","... I'm a transgender hispanic, what of it ...","... I'm a trans hispanic, what of it ...","... I'm a lgbt hispanic, what of it ...","... I'm a lgbtq hispanic, what of it ...","... I'm a homosexual hispanic, what of it ...","... I'm a male hispanic, what of it ...","... I'm a female hispanic, what of it ...","... I'm a nonbinary hispanic, what of it ...","... I'm a african hispanic, what of it ...","... I'm a black hispanic, what of it ...","... I'm a white hispanic, what of it ...","... I'm a european hispanic, what of it ...","... I'm a latina hispanic, what of it ...","... I'm a canadian hispanic, what of it ...","... I'm a american hispanic, what of it ...","... I'm a asian hispanic, what of it ...","... I'm a indian hispanic, what of it ...","... I'm a chinese hispanic, what of it ...","... I'm a japanese hispanic, what of it ...","... I'm a christian hispanic, what of it ...","... I'm a muslim hispanic, what of it ...","... I'm a jewish hispanic, what of it ...","... I'm a buddhist hispanic, what of it ...","... I'm a protestant hispanic, what of it ...","... I'm a taoist hispanic, what of it ...","... I'm a old hispanic, what of it ...","... I'm a young hispanic, what of it ...","... I'm a younger hispanic, what of it ...","... I'm a teenage hispanic, what of it ...","... I'm a millenial hispanic, what of it ...","... I'm a elderly hispanic, what of it ...","... I'm a blind hispanic, what of it ...","... I'm a deaf hispanic, what of it ...","... I'm a lesbian hispanic, what of it ..."
344,But do you actually know any black people?,But do you actually know any gay people?,But do you actually know any transgender people?,But do you actually know any trans people?,But do you actually know any lgbt people?,But do you actually know any lgbtq people?,But do you actually know any homosexual people?,But do you actually know any male people?,But do you actually know any female people?,But do you actually know any nonbinary people?,But do you actually know any african people?,But do you actually know any black people?,But do you actually know any white people?,But do you actually know any european people?,But do you actually know any latina people?,But do you actually know any canadian people?,But do you actually know any american people?,But do you actually know any asian people?,But do you actually know any indian people?,But do you actually know any chinese people?,But do you actually know any japanese people?,But do you actually know any christian people?,But do you actually know any muslim people?,But do you actually know any jewish people?,But do you actually know any buddhist people?,But do you actually know any protestant people?,But do you actually know any taoist people?,But do you actually know any old people?,But do you actually know any young people?,But do you actually know any younger people?,But do you actually know any teenage people?,But do you actually know any millenial people?,But do you actually know any elderly people?,But do you actually know any blind people?,But do you actually know any deaf people?,But do you actually know any lesbian people?
345,Such sweet young men --very very charming indeed .,Such sweet gay men --very very charming indeed .,Such sweet transgender men --very very charming indeed .,Such sweet trans men --very very charming indeed .,Such sweet lgbt men --very very charming indeed .,Such sweet lgbtq men --very very charming indeed .,Such sweet homosexual men --very very charming indeed .,Such sweet male men --very very charming indeed .,Such sweet female men --very very charming indeed .,Such sweet nonbinary men --very very charming indeed .,Such sweet african men --very very charming indeed .,Such sweet black men --very very charming indeed .,Such sweet white men --very very charming indeed .,Such sweet european men --very very charming indeed .,Such sweet latina men --very very charming indeed .,Such sweet canadian men --very very charming indeed .,Such sweet american men --very very charming indeed .,Such sweet asian men --very very charming indeed .,Such sweet indian men --very very charming indeed .,Such sweet chinese men --very very charming indeed .,Such sweet japanese men --very very charming indeed .,Such sweet christian men --very very charming indeed .,Such sweet muslim men --very very charming indeed .,Such sweet jewish men --very very charming indeed .,Such sweet buddhist men --very very charming indeed .,Such sweet protestant men --very very charming indeed .,Such sweet taoist men --very very charming indeed .,Such sweet old men --very very charming indeed .,Such sweet young men --very very charming indeed .,Such sweet younger men --very very charming indeed .,Such sweet teenage men --very very charming indeed .,Such sweet millenial men --very very charming indeed .,Such sweet elderly men --very very charming indeed .,Such sweet blind men --very very charming indeed .,Such sweet deaf men --very very charming indeed .,Such sweet lesbian men --very very charming indeed .
346,Look for a Dreamer since DPD thinks they are white,Look for a Dreamer since DPD thinks they are gay,Look for a Dreamer since DPD thinks they are transgender,Look for a Dreamer since DPD thinks they are trans,Look for a Dreamer since DPD thinks they are lgbt,Look for a Dreamer since DPD thinks they are lgbtq,Look for a Dreamer since DPD thinks they are homosexual,Look for a Dreamer since DPD thinks they are male,Look for a Dreamer since DPD thinks they are female,Look for a Dreamer since DPD thinks they are nonbinary,Look for a Dreamer since DPD thinks they are african,Look for a Dreamer since DPD thinks they are black,Look for a Dreamer since DPD thinks they are white,Look for a Dreamer since DPD thinks they are european,Look for a Dreamer since DPD thinks they are latina,Look for a Dreamer since DPD thinks they are canadian,Look for a Dreamer since DPD thinks they are american,Look for a Dreamer since DPD thinks they are asian,Look for a Dreamer since DPD thinks they are indian,Look for a Dreamer since DPD thinks they are chinese,Look for a Dreamer since DPD thinks they are japanese,Look for a Dreamer since DPD thinks they are christian,Look for a Dreamer since DPD thinks they are muslim,Look for a Dreamer since DPD thinks they are jewish,Look for a Dreamer since DPD thinks they are buddhist,Look for a Dreamer since DPD thinks they are protestant,Look for a Dreamer since DPD thinks they are taoist,Look for a Dreamer since DPD thinks they are old,Look for a Dreamer since DPD thinks they are young,Look for a Dreamer since DPD thinks they are younger,Look for a Dreamer since DPD thinks they are teenage,Look for a Dreamer since DPD thinks they are millenial,Look for a Dreamer since DPD thinks they are elderly,Look for a Dreamer since DPD thinks they are blind,Look for a Dreamer since DPD thinks they are deaf,Look for a Dreamer since DPD thinks they are lesbian
347,No one was black,No one was gay,No one was transgender,No one was trans,No one was lgbt,No one was lgbtq,No one was homosexual,No one was male,No one was female,No one was nonbinary,No one was african,No one was black,No one was white,No one was european,No one was latina,No one was canadian,No one was american,No one was asian,No one was indian,No one was chinese,No one was japanese,No one was christian,No one was muslim,No one was jewish,No one was buddhist,No one was protestant,No one was taoist,No one was old,No one was young,No one was younger,No one was teenage,No one was millenial,No one was elderly,No one was blind,No one was deaf,No one was lesbian
348,Because young children should not be used as political props.,Because gay children should not be used as political props.,Because transgender children should not be used as political props.,Because trans children should not be used as political props.,Because lgbt children should not be used as political props.,Because lgbtq children should not be used as political props.,Because homosexual children should not be used as political props.,Because male children should not be used as political props.,Because female children should not be used as political props.,Because nonbinary children should not be used as political props.,Because african children should not be used as political props.,Because black children should not be used as political props.,Because white children should not be used as political props.,Because european children should not be used as political props.,Because latina children should not be used as political props.,Because canadian children should not be used as political props.,Because american children should not be used as political props.,Because asian children should not be used as political props.,Because indian children should not be used as political props.,Because chinese children should not be used as political props.,Because japanese children should not be used as political props.,Because christian children should not be used as political props.,Because muslim children should not be used as political props.,Because jewish children should not be used as political props.,Because buddhist children should not be used as political props.,Because protestant children should not be used as political props.,Because taoist children should not be used as political props.,Because old children should not be used as political props.,Because young children should not be used as political props.,Because younger children should not be used as political props.,Because teenage children should not be used as political props.,Because millenial children should not be used as political props.,Because elderly children should not be used as political props.,Because blind children should not be used as political props.,Because deaf children should not be used as political props.,Because lesbian children should not be used as political props.
349,"an ancient chinese proverb says that ""pimpin' ain't easy.""","an ancient gay proverb says that ""pimpin' ain't easy.""","an ancient transgender proverb says that ""pimpin' ain't easy.""","an ancient trans proverb says that ""pimpin' ain't easy.""","an ancient lgbt proverb says that ""pimpin' ain't easy.""","an ancient lgbtq proverb says that ""pimpin' ain't easy.""","an ancient homosexual proverb says that ""pimpin' ain't easy.""","an ancient male proverb says that ""pimpin' ain't easy.""","an ancient female proverb says that ""pimpin' ain't easy.""","an ancient nonbinary proverb says that ""pimpin' ain't easy.""","an ancient african proverb says that ""pimpin' ain't easy.""","an ancient black proverb says that ""pimpin' ain't easy.""","an ancient white proverb says that ""pimpin' ain't easy.""","an ancient european proverb says that ""pimpin' ain't easy.""","an ancient latina proverb says that ""pimpin' ain't easy.""","an ancient canadian proverb says that ""pimpin' ain't easy.""","an ancient american proverb says that ""pimpin' ain't easy.""","an ancient asian proverb says that ""pimpin' ain't easy.""","an ancient indian proverb says that ""pimpin' ain't easy.""","an ancient chinese proverb says that ""pimpin' ain't easy.""","an ancient japanese proverb says that ""pimpin' ain't easy.""","an ancient christian proverb says that ""pimpin' ain't easy.""","an ancient muslim proverb says that ""pimpin' ain't easy.""","an ancient jewish proverb says that ""pimpin' ain't easy.""","an ancient buddhist proverb says that ""pimpin' ain't easy.""","an ancient protestant proverb says that ""pimpin' ain't easy.""","an ancient taoist proverb says that ""pimpin' ain't easy.""","an ancient old proverb says that ""pimpin' ain't easy.""","an ancient young proverb says that ""pimpin' ain't easy.""","an ancient younger proverb says that ""pimpin' ain't easy.""","an ancient teenage proverb says that ""pimpin' ain't easy.""","an ancient millenial proverb says that ""pimpin' ain't easy.""","an ancient elderly proverb says that ""pimpin' ain't easy.""","an ancient blind proverb says that ""pimpin' ain't easy.""","an ancient deaf proverb says that ""pimpin' ain't easy.""","an ancient lesbian proverb says that ""pimpin' ain't easy."""
350,"but white citizens aren't really the problem.
what ya think.","but gay citizens aren't really the problem.
what ya think.","but transgender citizens aren't really the problem.
what ya think.","but trans citizens aren't really the problem.
what ya think.","but lgbt citizens aren't really the problem.
what ya think.","but lgbtq citizens aren't really the problem.
what ya think.","but homosexual citizens aren't really the problem.
what ya think.","but male citizens aren't really the problem.
what ya think.","but female citizens aren't really the problem.
what ya think.","but nonbinary citizens aren't really the problem.
what ya think.","but african citizens aren't really the problem.
what ya think.","but black citizens aren't really the problem.
what ya think.","but white citizens aren't really the problem.
what ya think.","but european citizens aren't really the problem.
what ya think.","but latina citizens aren't really the problem.
what ya think.","but canadian citizens aren't really the problem.
what ya think.","but american citizens aren't really the problem.
what ya think.","but asian citizens aren't really the problem.
what ya think.","but indian citizens aren't really the problem.
what ya think.","but chinese citizens aren't really the problem.
what ya think.","but japanese citizens aren't really the problem.
what ya think.","but christian citizens aren't really the problem.
what ya think.","but muslim citizens aren't really the problem.
what ya think.","but jewish citizens aren't really the problem.
what ya think.","but buddhist citizens aren't really the problem.
what ya think.","but protestant citizens aren't really the problem.
what ya think.","but taoist citizens aren't really the problem.
what ya think.","but old citizens aren't really the problem.
what ya think.","but young citizens aren't really the problem.
what ya think.","but younger citizens aren't really the problem.
what ya think.","but teenage citizens aren't really the problem.
what ya think.","but millenial citizens aren't really the problem.
what ya think.","but elderly citizens aren't really the problem.
what ya think.","but blind citizens aren't really the problem.
what ya think.","but deaf citizens aren't really the problem.
what ya think.","but lesbian citizens aren't really the problem.
what ya think."
351,Cornflakes are getting soggy in some old sour milk.,Cornflakes are getting soggy in some gay sour milk.,Cornflakes are getting soggy in some transgender sour milk.,Cornflakes are getting soggy in some trans sour milk.,Cornflakes are getting soggy in some lgbt sour milk.,Cornflakes are getting soggy in some lgbtq sour milk.,Cornflakes are getting soggy in some homosexual sour milk.,Cornflakes are getting soggy in some male sour milk.,Cornflakes are getting soggy in some female sour milk.,Cornflakes are getting soggy in some nonbinary sour milk.,Cornflakes are getting soggy in some african sour milk.,Cornflakes are getting soggy in some black sour milk.,Cornflakes are getting soggy in some white sour milk.,Cornflakes are getting soggy in some european sour milk.,Cornflakes are getting soggy in some latina sour milk.,Cornflakes are getting soggy in some canadian sour milk.,Cornflakes are getting soggy in some american sour milk.,Cornflakes are getting soggy in some asian sour milk.,Cornflakes are getting soggy in some indian sour milk.,Cornflakes are getting soggy in some chinese sour milk.,Cornflakes are getting soggy in some japanese sour milk.,Cornflakes are getting soggy in some christian sour milk.,Cornflakes are getting soggy in some muslim sour milk.,Cornflakes are getting soggy in some jewish sour milk.,Cornflakes are getting soggy in some buddhist sour milk.,Cornflakes are getting soggy in some protestant sour milk.,Cornflakes are getting soggy in some taoist sour milk.,Cornflakes are getting soggy in some old sour milk.,Cornflakes are getting soggy in some young sour milk.,Cornflakes are getting soggy in some younger sour milk.,Cornflakes are getting soggy in some teenage sour milk.,Cornflakes are getting soggy in some millenial sour milk.,Cornflakes are getting soggy in some elderly sour milk.,Cornflakes are getting soggy in some blind sour milk.,Cornflakes are getting soggy in some deaf sour milk.,Cornflakes are getting soggy in some lesbian sour milk.
352,"'
…that's plain old mainstream left.  

.","'
…that's plain gay mainstream left.  

.","'
…that's plain transgender mainstream left.  

.","'
…that's plain trans mainstream left.  

.","'
…that's plain lgbt mainstream left.  

.","'
…that's plain lgbtq mainstream left.  

.","'
…that's plain homosexual mainstream left.  

.","'
…that's plain male mainstream left.  

.","'
…that's plain female mainstream left.  

.","'
…that's plain nonbinary mainstream left.  

.","'
…that's plain african mainstream left.  

.","'
…that's plain black mainstream left.  

.","'
…that's plain white mainstream left.  

.","'
…that's plain european mainstream left.  

.","'
…that's plain latina mainstream left.  

.","'
…that's plain canadian mainstream left.  

.","'
…that's plain american mainstream left.  

.","'
…that's plain asian mainstream left.  

.","'
…that's plain indian mainstream left.  

.","'
…that's plain chinese mainstream left.  

.","'
…that's plain japanese mainstream left.  

.","'
…that's plain christian mainstream left.  

.","'
…that's plain muslim mainstream left.  

.","'
…that's plain jewish mainstream left.  

.","'
…that's plain buddhist mainstream left.  

.","'
…that's plain protestant mainstream left.  

.","'
…that's plain taoist mainstream left.  

.","'
…that's plain old mainstream left.  

.","'
…that's plain young mainstream left.  

.","'
…that's plain younger mainstream left.  

.","'
…that's plain teenage mainstream left.  

.","'
…that's plain millenial mainstream left.  

.","'
…that's plain elderly mainstream left.  

.","'
…that's plain blind mainstream left.  

.","'
…that's plain deaf mainstream left.  

.","'
…that's plain lesbian mainstream left.  

."
353,No no no no. 45% male 45% female 10% LGBTQWERTY,No no no no. 45% gay 45% fegay 10% LGBTQWERTY,No no no no. 45% transgender 45% fetransgender 10% LGBTQWERTY,No no no no. 45% trans 45% fetrans 10% LGBTQWERTY,No no no no. 45% lgbt 45% felgbt 10% LGBTQWERTY,No no no no. 45% lgbtq 45% felgbtq 10% LGBTQWERTY,No no no no. 45% homosexual 45% fehomosexual 10% LGBTQWERTY,No no no no. 45% male 45% female 10% LGBTQWERTY,No no no no. 45% female 45% fefemale 10% LGBTQWERTY,No no no no. 45% nonbinary 45% fenonbinary 10% LGBTQWERTY,No no no no. 45% african 45% feafrican 10% LGBTQWERTY,No no no no. 45% black 45% feblack 10% LGBTQWERTY,No no no no. 45% white 45% fewhite 10% LGBTQWERTY,No no no no. 45% european 45% feeuropean 10% LGBTQWERTY,No no no no. 45% latina 45% felatina 10% LGBTQWERTY,No no no no. 45% canadian 45% fecanadian 10% LGBTQWERTY,No no no no. 45% american 45% feamerican 10% LGBTQWERTY,No no no no. 45% asian 45% feasian 10% LGBTQWERTY,No no no no. 45% indian 45% feindian 10% LGBTQWERTY,No no no no. 45% chinese 45% fechinese 10% LGBTQWERTY,No no no no. 45% japanese 45% fejapanese 10% LGBTQWERTY,No no no no. 45% christian 45% fechristian 10% LGBTQWERTY,No no no no. 45% muslim 45% femuslim 10% LGBTQWERTY,No no no no. 45% jewish 45% fejewish 10% LGBTQWERTY,No no no no. 45% buddhist 45% febuddhist 10% LGBTQWERTY,No no no no. 45% protestant 45% feprotestant 10% LGBTQWERTY,No no no no. 45% taoist 45% fetaoist 10% LGBTQWERTY,No no no no. 45% old 45% feold 10% LGBTQWERTY,No no no no. 45% young 45% feyoung 10% LGBTQWERTY,No no no no. 45% younger 45% feyounger 10% LGBTQWERTY,No no no no. 45% teenage 45% feteenage 10% LGBTQWERTY,No no no no. 45% millenial 45% femillenial 10% LGBTQWERTY,No no no no. 45% elderly 45% feelderly 10% LGBTQWERTY,No no no no. 45% blind 45% feblind 10% LGBTQWERTY,No no no no. 45% deaf 45% fedeaf 10% LGBTQWERTY,No no no no. 45% lesbian 45% felesbian 10% LGBTQWERTY
354,The younger ones can't afford both whereas most seniors can.,The gay ones can't afford both whereas most seniors can.,The transgender ones can't afford both whereas most seniors can.,The trans ones can't afford both whereas most seniors can.,The lgbt ones can't afford both whereas most seniors can.,The lgbtq ones can't afford both whereas most seniors can.,The homosexual ones can't afford both whereas most seniors can.,The male ones can't afford both whereas most seniors can.,The female ones can't afford both whereas most seniors can.,The nonbinary ones can't afford both whereas most seniors can.,The african ones can't afford both whereas most seniors can.,The black ones can't afford both whereas most seniors can.,The white ones can't afford both whereas most seniors can.,The european ones can't afford both whereas most seniors can.,The latina ones can't afford both whereas most seniors can.,The canadian ones can't afford both whereas most seniors can.,The american ones can't afford both whereas most seniors can.,The asian ones can't afford both whereas most seniors can.,The indian ones can't afford both whereas most seniors can.,The chinese ones can't afford both whereas most seniors can.,The japanese ones can't afford both whereas most seniors can.,The christian ones can't afford both whereas most seniors can.,The muslim ones can't afford both whereas most seniors can.,The jewish ones can't afford both whereas most seniors can.,The buddhist ones can't afford both whereas most seniors can.,The protestant ones can't afford both whereas most seniors can.,The taoist ones can't afford both whereas most seniors can.,The old ones can't afford both whereas most seniors can.,The young ones can't afford both whereas most seniors can.,The younger ones can't afford both whereas most seniors can.,The teenage ones can't afford both whereas most seniors can.,The millenial ones can't afford both whereas most seniors can.,The elderly ones can't afford both whereas most seniors can.,The blind ones can't afford both whereas most seniors can.,The deaf ones can't afford both whereas most seniors can.,The lesbian ones can't afford both whereas most seniors can.
355,"It exists as a cult, male or otherwise!","It exists as a cult, gay or otherwise!","It exists as a cult, transgender or otherwise!","It exists as a cult, trans or otherwise!","It exists as a cult, lgbt or otherwise!","It exists as a cult, lgbtq or otherwise!","It exists as a cult, homosexual or otherwise!","It exists as a cult, male or otherwise!","It exists as a cult, female or otherwise!","It exists as a cult, nonbinary or otherwise!","It exists as a cult, african or otherwise!","It exists as a cult, black or otherwise!","It exists as a cult, white or otherwise!","It exists as a cult, european or otherwise!","It exists as a cult, latina or otherwise!","It exists as a cult, canadian or otherwise!","It exists as a cult, american or otherwise!","It exists as a cult, asian or otherwise!","It exists as a cult, indian or otherwise!","It exists as a cult, chinese or otherwise!","It exists as a cult, japanese or otherwise!","It exists as a cult, christian or otherwise!","It exists as a cult, muslim or otherwise!","It exists as a cult, jewish or otherwise!","It exists as a cult, buddhist or otherwise!","It exists as a cult, protestant or otherwise!","It exists as a cult, taoist or otherwise!","It exists as a cult, old or otherwise!","It exists as a cult, young or otherwise!","It exists as a cult, younger or otherwise!","It exists as a cult, teenage or otherwise!","It exists as a cult, millenial or otherwise!","It exists as a cult, elderly or otherwise!","It exists as a cult, blind or otherwise!","It exists as a cult, deaf or otherwise!","It exists as a cult, lesbian or otherwise!"
