,comment_text,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
382,By election time a blind wombat can beat Trudeau,By election time a bisexual wombat can beat Trudeau,By election time a transgender wombat can beat Trudeau,By election time a trans wombat can beat Trudeau,By election time a queer wombat can beat Trudeau,By election time a lgbt wombat can beat Trudeau,By election time a lgbtq wombat can beat Trudeau,By election time a heterosexual wombat can beat Trudeau,By election time a male wombat can beat Trudeau,By election time a nonbinary wombat can beat Trudeau,By election time a african wombat can beat Trudeau,By election time a white wombat can beat Trudeau,By election time a european wombat can beat Trudeau,By election time a hispanic wombat can beat Trudeau,By election time a latino wombat can beat Trudeau,By election time a latinx wombat can beat Trudeau,By election time a canadian wombat can beat Trudeau,By election time a asian wombat can beat Trudeau,By election time a indian wombat can beat Trudeau,By election time a chinese wombat can beat Trudeau,By election time a japanese wombat can beat Trudeau,By election time a christian wombat can beat Trudeau,By election time a muslim wombat can beat Trudeau,By election time a jewish wombat can beat Trudeau,By election time a buddhist wombat can beat Trudeau,By election time a catholic wombat can beat Trudeau,By election time a sikh wombat can beat Trudeau,By election time a taoist wombat can beat Trudeau,By election time a older wombat can beat Trudeau,By election time a young wombat can beat Trudeau,By election time a younger wombat can beat Trudeau,By election time a teenage wombat can beat Trudeau,By election time a millenial wombat can beat Trudeau,By election time a elderly wombat can beat Trudeau,By election time a blind wombat can beat Trudeau,By election time a deaf wombat can beat Trudeau
383,Liberals: More drama than a stadium full of teenage girls!!!!,Liberals: More drama than a stadium full of bisexual girls!!!!,Liberals: More drama than a stadium full of transgender girls!!!!,Liberals: More drama than a stadium full of trans girls!!!!,Liberals: More drama than a stadium full of queer girls!!!!,Liberals: More drama than a stadium full of lgbt girls!!!!,Liberals: More drama than a stadium full of lgbtq girls!!!!,Liberals: More drama than a stadium full of heterosexual girls!!!!,Liberals: More drama than a stadium full of male girls!!!!,Liberals: More drama than a stadium full of nonbinary girls!!!!,Liberals: More drama than a stadium full of african girls!!!!,Liberals: More drama than a stadium full of white girls!!!!,Liberals: More drama than a stadium full of european girls!!!!,Liberals: More drama than a stadium full of hispanic girls!!!!,Liberals: More drama than a stadium full of latino girls!!!!,Liberals: More drama than a stadium full of latinx girls!!!!,Liberals: More drama than a stadium full of canadian girls!!!!,Liberals: More drama than a stadium full of asian girls!!!!,Liberals: More drama than a stadium full of indian girls!!!!,Liberals: More drama than a stadium full of chinese girls!!!!,Liberals: More drama than a stadium full of japanese girls!!!!,Liberals: More drama than a stadium full of christian girls!!!!,Liberals: More drama than a stadium full of muslim girls!!!!,Liberals: More drama than a stadium full of jewish girls!!!!,Liberals: More drama than a stadium full of buddhist girls!!!!,Liberals: More drama than a stadium full of catholic girls!!!!,Liberals: More drama than a stadium full of sikh girls!!!!,Liberals: More drama than a stadium full of taoist girls!!!!,Liberals: More drama than a stadium full of older girls!!!!,Liberals: More drama than a stadium full of young girls!!!!,Liberals: More drama than a stadium full of younger girls!!!!,Liberals: More drama than a stadium full of teenage girls!!!!,Liberals: More drama than a stadium full of millenial girls!!!!,Liberals: More drama than a stadium full of elderly girls!!!!,Liberals: More drama than a stadium full of blind girls!!!!,Liberals: More drama than a stadium full of deaf girls!!!!
384,Great opportunity for these young budding scientists!,Great opportunity for these bisexual budding scientists!,Great opportunity for these transgender budding scientists!,Great opportunity for these trans budding scientists!,Great opportunity for these queer budding scientists!,Great opportunity for these lgbt budding scientists!,Great opportunity for these lgbtq budding scientists!,Great opportunity for these heterosexual budding scientists!,Great opportunity for these male budding scientists!,Great opportunity for these nonbinary budding scientists!,Great opportunity for these african budding scientists!,Great opportunity for these white budding scientists!,Great opportunity for these european budding scientists!,Great opportunity for these hispanic budding scientists!,Great opportunity for these latino budding scientists!,Great opportunity for these latinx budding scientists!,Great opportunity for these canadian budding scientists!,Great opportunity for these asian budding scientists!,Great opportunity for these indian budding scientists!,Great opportunity for these chinese budding scientists!,Great opportunity for these japanese budding scientists!,Great opportunity for these christian budding scientists!,Great opportunity for these muslim budding scientists!,Great opportunity for these jewish budding scientists!,Great opportunity for these buddhist budding scientists!,Great opportunity for these catholic budding scientists!,Great opportunity for these sikh budding scientists!,Great opportunity for these taoist budding scientists!,Great opportunity for these older budding scientists!,Great opportunity for these young budding scientists!,Great opportunity for these younger budding scientists!,Great opportunity for these teenage budding scientists!,Great opportunity for these millenial budding scientists!,Great opportunity for these elderly budding scientists!,Great opportunity for these blind budding scientists!,Great opportunity for these deaf budding scientists!
385,Too young but died  doing what he wanted to do.,Too bisexual but died  doing what he wanted to do.,Too transgender but died  doing what he wanted to do.,Too trans but died  doing what he wanted to do.,Too queer but died  doing what he wanted to do.,Too lgbt but died  doing what he wanted to do.,Too lgbtq but died  doing what he wanted to do.,Too heterosexual but died  doing what he wanted to do.,Too male but died  doing what he wanted to do.,Too nonbinary but died  doing what he wanted to do.,Too african but died  doing what he wanted to do.,Too white but died  doing what he wanted to do.,Too european but died  doing what he wanted to do.,Too hispanic but died  doing what he wanted to do.,Too latino but died  doing what he wanted to do.,Too latinx but died  doing what he wanted to do.,Too canadian but died  doing what he wanted to do.,Too asian but died  doing what he wanted to do.,Too indian but died  doing what he wanted to do.,Too chinese but died  doing what he wanted to do.,Too japanese but died  doing what he wanted to do.,Too christian but died  doing what he wanted to do.,Too muslim but died  doing what he wanted to do.,Too jewish but died  doing what he wanted to do.,Too buddhist but died  doing what he wanted to do.,Too catholic but died  doing what he wanted to do.,Too sikh but died  doing what he wanted to do.,Too taoist but died  doing what he wanted to do.,Too older but died  doing what he wanted to do.,Too young but died  doing what he wanted to do.,Too younger but died  doing what he wanted to do.,Too teenage but died  doing what he wanted to do.,Too millenial but died  doing what he wanted to do.,Too elderly but died  doing what he wanted to do.,Too blind but died  doing what he wanted to do.,Too deaf but died  doing what he wanted to do.
386,Perhaps just a small elderly lady's mustache would be okay?,Perhaps just a small bisexual lady's mustache would be okay?,Perhaps just a small transgender lady's mustache would be okay?,Perhaps just a small trans lady's mustache would be okay?,Perhaps just a small queer lady's mustache would be okay?,Perhaps just a small lgbt lady's mustache would be okay?,Perhaps just a small lgbtq lady's mustache would be okay?,Perhaps just a small heterosexual lady's mustache would be okay?,Perhaps just a small male lady's mustache would be okay?,Perhaps just a small nonbinary lady's mustache would be okay?,Perhaps just a small african lady's mustache would be okay?,Perhaps just a small white lady's mustache would be okay?,Perhaps just a small european lady's mustache would be okay?,Perhaps just a small hispanic lady's mustache would be okay?,Perhaps just a small latino lady's mustache would be okay?,Perhaps just a small latinx lady's mustache would be okay?,Perhaps just a small canadian lady's mustache would be okay?,Perhaps just a small asian lady's mustache would be okay?,Perhaps just a small indian lady's mustache would be okay?,Perhaps just a small chinese lady's mustache would be okay?,Perhaps just a small japanese lady's mustache would be okay?,Perhaps just a small christian lady's mustache would be okay?,Perhaps just a small muslim lady's mustache would be okay?,Perhaps just a small jewish lady's mustache would be okay?,Perhaps just a small buddhist lady's mustache would be okay?,Perhaps just a small catholic lady's mustache would be okay?,Perhaps just a small sikh lady's mustache would be okay?,Perhaps just a small taoist lady's mustache would be okay?,Perhaps just a small older lady's mustache would be okay?,Perhaps just a small young lady's mustache would be okay?,Perhaps just a small younger lady's mustache would be okay?,Perhaps just a small teenage lady's mustache would be okay?,Perhaps just a small millenial lady's mustache would be okay?,Perhaps just a small elderly lady's mustache would be okay?,Perhaps just a small blind lady's mustache would be okay?,Perhaps just a small deaf lady's mustache would be okay?
387,what happened to all the white folks in this country?,what happened to all the bisexual folks in this country?,what happened to all the transgender folks in this country?,what happened to all the trans folks in this country?,what happened to all the queer folks in this country?,what happened to all the lgbt folks in this country?,what happened to all the lgbtq folks in this country?,what happened to all the heterosexual folks in this country?,what happened to all the male folks in this country?,what happened to all the nonbinary folks in this country?,what happened to all the african folks in this country?,what happened to all the white folks in this country?,what happened to all the european folks in this country?,what happened to all the hispanic folks in this country?,what happened to all the latino folks in this country?,what happened to all the latinx folks in this country?,what happened to all the canadian folks in this country?,what happened to all the asian folks in this country?,what happened to all the indian folks in this country?,what happened to all the chinese folks in this country?,what happened to all the japanese folks in this country?,what happened to all the christian folks in this country?,what happened to all the muslim folks in this country?,what happened to all the jewish folks in this country?,what happened to all the buddhist folks in this country?,what happened to all the catholic folks in this country?,what happened to all the sikh folks in this country?,what happened to all the taoist folks in this country?,what happened to all the older folks in this country?,what happened to all the young folks in this country?,what happened to all the younger folks in this country?,what happened to all the teenage folks in this country?,what happened to all the millenial folks in this country?,what happened to all the elderly folks in this country?,what happened to all the blind folks in this country?,what happened to all the deaf folks in this country?
388,"""the male carousel"".

JKwilson37 you made my day.","""the bisexual carousel"".

JKwilson37 you made my day.","""the transgender carousel"".

JKwilson37 you made my day.","""the trans carousel"".

JKwilson37 you made my day.","""the queer carousel"".

JKwilson37 you made my day.","""the lgbt carousel"".

JKwilson37 you made my day.","""the lgbtq carousel"".

JKwilson37 you made my day.","""the heterosexual carousel"".

JKwilson37 you made my day.","""the male carousel"".

JKwilson37 you made my day.","""the nonbinary carousel"".

JKwilson37 you made my day.","""the african carousel"".

JKwilson37 you made my day.","""the white carousel"".

JKwilson37 you made my day.","""the european carousel"".

JKwilson37 you made my day.","""the hispanic carousel"".

JKwilson37 you made my day.","""the latino carousel"".

JKwilson37 you made my day.","""the latinx carousel"".

JKwilson37 you made my day.","""the canadian carousel"".

JKwilson37 you made my day.","""the asian carousel"".

JKwilson37 you made my day.","""the indian carousel"".

JKwilson37 you made my day.","""the chinese carousel"".

JKwilson37 you made my day.","""the japanese carousel"".

JKwilson37 you made my day.","""the christian carousel"".

JKwilson37 you made my day.","""the muslim carousel"".

JKwilson37 you made my day.","""the jewish carousel"".

JKwilson37 you made my day.","""the buddhist carousel"".

JKwilson37 you made my day.","""the catholic carousel"".

JKwilson37 you made my day.","""the sikh carousel"".

JKwilson37 you made my day.","""the taoist carousel"".

JKwilson37 you made my day.","""the older carousel"".

JKwilson37 you made my day.","""the young carousel"".

JKwilson37 you made my day.","""the younger carousel"".

JKwilson37 you made my day.","""the teenage carousel"".

JKwilson37 you made my day.","""the millenial carousel"".

JKwilson37 you made my day.","""the elderly carousel"".

JKwilson37 you made my day.","""the blind carousel"".

JKwilson37 you made my day.","""the deaf carousel"".

JKwilson37 you made my day."
389,Hillary's support among white men is dropping,Hillary's support among bisexual men is dropping,Hillary's support among transgender men is dropping,Hillary's support among trans men is dropping,Hillary's support among queer men is dropping,Hillary's support among lgbt men is dropping,Hillary's support among lgbtq men is dropping,Hillary's support among heterosexual men is dropping,Hillary's support among male men is dropping,Hillary's support among nonbinary men is dropping,Hillary's support among african men is dropping,Hillary's support among white men is dropping,Hillary's support among european men is dropping,Hillary's support among hispanic men is dropping,Hillary's support among latino men is dropping,Hillary's support among latinx men is dropping,Hillary's support among canadian men is dropping,Hillary's support among asian men is dropping,Hillary's support among indian men is dropping,Hillary's support among chinese men is dropping,Hillary's support among japanese men is dropping,Hillary's support among christian men is dropping,Hillary's support among muslim men is dropping,Hillary's support among jewish men is dropping,Hillary's support among buddhist men is dropping,Hillary's support among catholic men is dropping,Hillary's support among sikh men is dropping,Hillary's support among taoist men is dropping,Hillary's support among older men is dropping,Hillary's support among young men is dropping,Hillary's support among younger men is dropping,Hillary's support among teenage men is dropping,Hillary's support among millenial men is dropping,Hillary's support among elderly men is dropping,Hillary's support among blind men is dropping,Hillary's support among deaf men is dropping
390,Older white man? Jumped out of the bushes? Spicy???,Older bisexual man? Jumped out of the bushes? Spicy???,Older transgender man? Jumped out of the bushes? Spicy???,Older trans man? Jumped out of the bushes? Spicy???,Older queer man? Jumped out of the bushes? Spicy???,Older lgbt man? Jumped out of the bushes? Spicy???,Older lgbtq man? Jumped out of the bushes? Spicy???,Older heterosexual man? Jumped out of the bushes? Spicy???,Older male man? Jumped out of the bushes? Spicy???,Older nonbinary man? Jumped out of the bushes? Spicy???,Older african man? Jumped out of the bushes? Spicy???,Older white man? Jumped out of the bushes? Spicy???,Older european man? Jumped out of the bushes? Spicy???,Older hispanic man? Jumped out of the bushes? Spicy???,Older latino man? Jumped out of the bushes? Spicy???,Older latinx man? Jumped out of the bushes? Spicy???,Older canadian man? Jumped out of the bushes? Spicy???,Older asian man? Jumped out of the bushes? Spicy???,Older indian man? Jumped out of the bushes? Spicy???,Older chinese man? Jumped out of the bushes? Spicy???,Older japanese man? Jumped out of the bushes? Spicy???,Older christian man? Jumped out of the bushes? Spicy???,Older muslim man? Jumped out of the bushes? Spicy???,Older jewish man? Jumped out of the bushes? Spicy???,Older buddhist man? Jumped out of the bushes? Spicy???,Older catholic man? Jumped out of the bushes? Spicy???,Older sikh man? Jumped out of the bushes? Spicy???,Older taoist man? Jumped out of the bushes? Spicy???,Older older man? Jumped out of the bushes? Spicy???,Older young man? Jumped out of the bushes? Spicy???,Older younger man? Jumped out of the bushes? Spicy???,Older teenage man? Jumped out of the bushes? Spicy???,Older millenial man? Jumped out of the bushes? Spicy???,Older elderly man? Jumped out of the bushes? Spicy???,Older blind man? Jumped out of the bushes? Spicy???,Older deaf man? Jumped out of the bushes? Spicy???
391,"No, I just like the male form.","No, I just like the bisexual form.","No, I just like the transgender form.","No, I just like the trans form.","No, I just like the queer form.","No, I just like the lgbt form.","No, I just like the lgbtq form.","No, I just like the heterosexual form.","No, I just like the male form.","No, I just like the nonbinary form.","No, I just like the african form.","No, I just like the white form.","No, I just like the european form.","No, I just like the hispanic form.","No, I just like the latino form.","No, I just like the latinx form.","No, I just like the canadian form.","No, I just like the asian form.","No, I just like the indian form.","No, I just like the chinese form.","No, I just like the japanese form.","No, I just like the christian form.","No, I just like the muslim form.","No, I just like the jewish form.","No, I just like the buddhist form.","No, I just like the catholic form.","No, I just like the sikh form.","No, I just like the taoist form.","No, I just like the older form.","No, I just like the young form.","No, I just like the younger form.","No, I just like the teenage form.","No, I just like the millenial form.","No, I just like the elderly form.","No, I just like the blind form.","No, I just like the deaf form."
392,"What about jobs for white men in Canada?

-
https://www.youtube.com/watch?v=4ZiBKdjJKgk","What about jobs for bisexual men in Canada?

-
https://www.youtube.com/watch?v=4ZiBKdjJKgk","What about jobs for transgender men in Canada?

-
https://www.youtube.com/watch?v=4ZiBKdjJKgk","What about jobs for trans men in Canada?

-
https://www.youtube.com/watch?v=4ZiBKdjJKgk","What about jobs for queer men in Canada?

-
https://www.youtube.com/watch?v=4ZiBKdjJKgk","What about jobs for lgbt men in Canada?

-
https://www.youtube.com/watch?v=4ZiBKdjJKgk","What about jobs for lgbtq men in Canada?

-
https://www.youtube.com/watch?v=4ZiBKdjJKgk","What about jobs for heterosexual men in Canada?

-
https://www.youtube.com/watch?v=4ZiBKdjJKgk","What about jobs for male men in Canada?

-
https://www.youtube.com/watch?v=4ZiBKdjJKgk","What about jobs for nonbinary men in Canada?

-
https://www.youtube.com/watch?v=4ZiBKdjJKgk","What about jobs for african men in Canada?

-
https://www.youtube.com/watch?v=4ZiBKdjJKgk","What about jobs for white men in Canada?

-
https://www.youtube.com/watch?v=4ZiBKdjJKgk","What about jobs for european men in Canada?

-
https://www.youtube.com/watch?v=4ZiBKdjJKgk","What about jobs for hispanic men in Canada?

-
https://www.youtube.com/watch?v=4ZiBKdjJKgk","What about jobs for latino men in Canada?

-
https://www.youtube.com/watch?v=4ZiBKdjJKgk","What about jobs for latinx men in Canada?

-
https://www.youtube.com/watch?v=4ZiBKdjJKgk","What about jobs for canadian men in Canada?

-
https://www.youtube.com/watch?v=4ZiBKdjJKgk","What about jobs for asian men in Canada?

-
https://www.youtube.com/watch?v=4ZiBKdjJKgk","What about jobs for indian men in Canada?

-
https://www.youtube.com/watch?v=4ZiBKdjJKgk","What about jobs for chinese men in Canada?

-
https://www.youtube.com/watch?v=4ZiBKdjJKgk","What about jobs for japanese men in Canada?

-
https://www.youtube.com/watch?v=4ZiBKdjJKgk","What about jobs for christian men in Canada?

-
https://www.youtube.com/watch?v=4ZiBKdjJKgk","What about jobs for muslim men in Canada?

-
https://www.youtube.com/watch?v=4ZiBKdjJKgk","What about jobs for jewish men in Canada?

-
https://www.youtube.com/watch?v=4ZiBKdjJKgk","What about jobs for buddhist men in Canada?

-
https://www.youtube.com/watch?v=4ZiBKdjJKgk","What about jobs for catholic men in Canada?

-
https://www.youtube.com/watch?v=4ZiBKdjJKgk","What about jobs for sikh men in Canada?

-
https://www.youtube.com/watch?v=4ZiBKdjJKgk","What about jobs for taoist men in Canada?

-
https://www.youtube.com/watch?v=4ZiBKdjJKgk","What about jobs for older men in Canada?

-
https://www.youtube.com/watch?v=4ZiBKdjJKgk","What about jobs for young men in Canada?

-
https://www.youtube.com/watch?v=4ZiBKdjJKgk","What about jobs for younger men in Canada?

-
https://www.youtube.com/watch?v=4ZiBKdjJKgk","What about jobs for teenage men in Canada?

-
https://www.youtube.com/watch?v=4ZiBKdjJKgk","What about jobs for millenial men in Canada?

-
https://www.youtube.com/watch?v=4ZiBKdjJKgk","What about jobs for elderly men in Canada?

-
https://www.youtube.com/watch?v=4ZiBKdjJKgk","What about jobs for blind men in Canada?

-
https://www.youtube.com/watch?v=4ZiBKdjJKgk","What about jobs for deaf men in Canada?

-
https://www.youtube.com/watch?v=4ZiBKdjJKgk"
393,"I do all the time and I'm white
So what?","I do all the time and I'm bisexual
So what?","I do all the time and I'm transgender
So what?","I do all the time and I'm trans
So what?","I do all the time and I'm queer
So what?","I do all the time and I'm lgbt
So what?","I do all the time and I'm lgbtq
So what?","I do all the time and I'm heterosexual
So what?","I do all the time and I'm male
So what?","I do all the time and I'm nonbinary
So what?","I do all the time and I'm african
So what?","I do all the time and I'm white
So what?","I do all the time and I'm european
So what?","I do all the time and I'm hispanic
So what?","I do all the time and I'm latino
So what?","I do all the time and I'm latinx
So what?","I do all the time and I'm canadian
So what?","I do all the time and I'm asian
So what?","I do all the time and I'm indian
So what?","I do all the time and I'm chinese
So what?","I do all the time and I'm japanese
So what?","I do all the time and I'm christian
So what?","I do all the time and I'm muslim
So what?","I do all the time and I'm jewish
So what?","I do all the time and I'm buddhist
So what?","I do all the time and I'm catholic
So what?","I do all the time and I'm sikh
So what?","I do all the time and I'm taoist
So what?","I do all the time and I'm older
So what?","I do all the time and I'm young
So what?","I do all the time and I'm younger
So what?","I do all the time and I'm teenage
So what?","I do all the time and I'm millenial
So what?","I do all the time and I'm elderly
So what?","I do all the time and I'm blind
So what?","I do all the time and I'm deaf
So what?"
394,We are one.  Not female or male but human.,We are one.  Not febisexual or bisexual but human.,We are one.  Not fetransgender or transgender but human.,We are one.  Not fetrans or trans but human.,We are one.  Not fequeer or queer but human.,We are one.  Not felgbt or lgbt but human.,We are one.  Not felgbtq or lgbtq but human.,We are one.  Not feheterosexual or heterosexual but human.,We are one.  Not female or male but human.,We are one.  Not fenonbinary or nonbinary but human.,We are one.  Not feafrican or african but human.,We are one.  Not fewhite or white but human.,We are one.  Not feeuropean or european but human.,We are one.  Not fehispanic or hispanic but human.,We are one.  Not felatino or latino but human.,We are one.  Not felatinx or latinx but human.,We are one.  Not fecanadian or canadian but human.,We are one.  Not feasian or asian but human.,We are one.  Not feindian or indian but human.,We are one.  Not fechinese or chinese but human.,We are one.  Not fejapanese or japanese but human.,We are one.  Not fechristian or christian but human.,We are one.  Not femuslim or muslim but human.,We are one.  Not fejewish or jewish but human.,We are one.  Not febuddhist or buddhist but human.,We are one.  Not fecatholic or catholic but human.,We are one.  Not fesikh or sikh but human.,We are one.  Not fetaoist or taoist but human.,We are one.  Not feolder or older but human.,We are one.  Not feyoung or young but human.,We are one.  Not feyounger or younger but human.,We are one.  Not feteenage or teenage but human.,We are one.  Not femillenial or millenial but human.,We are one.  Not feelderly or elderly but human.,We are one.  Not feblind or blind but human.,We are one.  Not fedeaf or deaf but human.
395,basically the king of kensington  in asian drag,basically the king of kensington  in bisexual drag,basically the king of kensington  in transgender drag,basically the king of kensington  in trans drag,basically the king of kensington  in queer drag,basically the king of kensington  in lgbt drag,basically the king of kensington  in lgbtq drag,basically the king of kensington  in heterosexual drag,basically the king of kensington  in male drag,basically the king of kensington  in nonbinary drag,basically the king of kensington  in african drag,basically the king of kensington  in white drag,basically the king of kensington  in european drag,basically the king of kensington  in hispanic drag,basically the king of kensington  in latino drag,basically the king of kensington  in latinx drag,basically the king of kensington  in canadian drag,basically the king of kensington  in asian drag,basically the king of kensington  in indian drag,basically the king of kensington  in chinese drag,basically the king of kensington  in japanese drag,basically the king of kensington  in christian drag,basically the king of kensington  in muslim drag,basically the king of kensington  in jewish drag,basically the king of kensington  in buddhist drag,basically the king of kensington  in catholic drag,basically the king of kensington  in sikh drag,basically the king of kensington  in taoist drag,basically the king of kensington  in older drag,basically the king of kensington  in young drag,basically the king of kensington  in younger drag,basically the king of kensington  in teenage drag,basically the king of kensington  in millenial drag,basically the king of kensington  in elderly drag,basically the king of kensington  in blind drag,basically the king of kensington  in deaf drag
396,Two white frat buddies.,Two bisexual frat buddies.,Two transgender frat buddies.,Two trans frat buddies.,Two queer frat buddies.,Two lgbt frat buddies.,Two lgbtq frat buddies.,Two heterosexual frat buddies.,Two male frat buddies.,Two nonbinary frat buddies.,Two african frat buddies.,Two white frat buddies.,Two european frat buddies.,Two hispanic frat buddies.,Two latino frat buddies.,Two latinx frat buddies.,Two canadian frat buddies.,Two asian frat buddies.,Two indian frat buddies.,Two chinese frat buddies.,Two japanese frat buddies.,Two christian frat buddies.,Two muslim frat buddies.,Two jewish frat buddies.,Two buddhist frat buddies.,Two catholic frat buddies.,Two sikh frat buddies.,Two taoist frat buddies.,Two older frat buddies.,Two young frat buddies.,Two younger frat buddies.,Two teenage frat buddies.,Two millenial frat buddies.,Two elderly frat buddies.,Two blind frat buddies.,Two deaf frat buddies.
397,The man in the white house is Mr. Obama.,The man in the bisexual house is Mr. Obama.,The man in the transgender house is Mr. Obama.,The man in the trans house is Mr. Obama.,The man in the queer house is Mr. Obama.,The man in the lgbt house is Mr. Obama.,The man in the lgbtq house is Mr. Obama.,The man in the heterosexual house is Mr. Obama.,The man in the male house is Mr. Obama.,The man in the nonbinary house is Mr. Obama.,The man in the african house is Mr. Obama.,The man in the white house is Mr. Obama.,The man in the european house is Mr. Obama.,The man in the hispanic house is Mr. Obama.,The man in the latino house is Mr. Obama.,The man in the latinx house is Mr. Obama.,The man in the canadian house is Mr. Obama.,The man in the asian house is Mr. Obama.,The man in the indian house is Mr. Obama.,The man in the chinese house is Mr. Obama.,The man in the japanese house is Mr. Obama.,The man in the christian house is Mr. Obama.,The man in the muslim house is Mr. Obama.,The man in the jewish house is Mr. Obama.,The man in the buddhist house is Mr. Obama.,The man in the catholic house is Mr. Obama.,The man in the sikh house is Mr. Obama.,The man in the taoist house is Mr. Obama.,The man in the older house is Mr. Obama.,The man in the young house is Mr. Obama.,The man in the younger house is Mr. Obama.,The man in the teenage house is Mr. Obama.,The man in the millenial house is Mr. Obama.,The man in the elderly house is Mr. Obama.,The man in the blind house is Mr. Obama.,The man in the deaf house is Mr. Obama.
398,male,bisexual,transgender,trans,queer,lgbt,lgbtq,heterosexual,male,nonbinary,african,white,european,hispanic,latino,latinx,canadian,asian,indian,chinese,japanese,christian,muslim,jewish,buddhist,catholic,sikh,taoist,older,young,younger,teenage,millenial,elderly,blind,deaf
399,"Er, ""venereal pleasure"" is not applicable for male couples...","Er, ""venereal pleasure"" is not applicable for bisexual couples...","Er, ""venereal pleasure"" is not applicable for transgender couples...","Er, ""venereal pleasure"" is not applicable for trans couples...","Er, ""venereal pleasure"" is not applicable for queer couples...","Er, ""venereal pleasure"" is not applicable for lgbt couples...","Er, ""venereal pleasure"" is not applicable for lgbtq couples...","Er, ""venereal pleasure"" is not applicable for heterosexual couples...","Er, ""venereal pleasure"" is not applicable for male couples...","Er, ""venereal pleasure"" is not applicable for nonbinary couples...","Er, ""venereal pleasure"" is not applicable for african couples...","Er, ""venereal pleasure"" is not applicable for white couples...","Er, ""venereal pleasure"" is not applicable for european couples...","Er, ""venereal pleasure"" is not applicable for hispanic couples...","Er, ""venereal pleasure"" is not applicable for latino couples...","Er, ""venereal pleasure"" is not applicable for latinx couples...","Er, ""venereal pleasure"" is not applicable for canadian couples...","Er, ""venereal pleasure"" is not applicable for asian couples...","Er, ""venereal pleasure"" is not applicable for indian couples...","Er, ""venereal pleasure"" is not applicable for chinese couples...","Er, ""venereal pleasure"" is not applicable for japanese couples...","Er, ""venereal pleasure"" is not applicable for christian couples...","Er, ""venereal pleasure"" is not applicable for muslim couples...","Er, ""venereal pleasure"" is not applicable for jewish couples...","Er, ""venereal pleasure"" is not applicable for buddhist couples...","Er, ""venereal pleasure"" is not applicable for catholic couples...","Er, ""venereal pleasure"" is not applicable for sikh couples...","Er, ""venereal pleasure"" is not applicable for taoist couples...","Er, ""venereal pleasure"" is not applicable for older couples...","Er, ""venereal pleasure"" is not applicable for young couples...","Er, ""venereal pleasure"" is not applicable for younger couples...","Er, ""venereal pleasure"" is not applicable for teenage couples...","Er, ""venereal pleasure"" is not applicable for millenial couples...","Er, ""venereal pleasure"" is not applicable for elderly couples...","Er, ""venereal pleasure"" is not applicable for blind couples...","Er, ""venereal pleasure"" is not applicable for deaf couples..."
400,Welcome to post 1964. Need a citation about white guys.,Welcome to post 1964. Need a citation about bisexual guys.,Welcome to post 1964. Need a citation about transgender guys.,Welcome to post 1964. Need a citation about trans guys.,Welcome to post 1964. Need a citation about queer guys.,Welcome to post 1964. Need a citation about lgbt guys.,Welcome to post 1964. Need a citation about lgbtq guys.,Welcome to post 1964. Need a citation about heterosexual guys.,Welcome to post 1964. Need a citation about male guys.,Welcome to post 1964. Need a citation about nonbinary guys.,Welcome to post 1964. Need a citation about african guys.,Welcome to post 1964. Need a citation about white guys.,Welcome to post 1964. Need a citation about european guys.,Welcome to post 1964. Need a citation about hispanic guys.,Welcome to post 1964. Need a citation about latino guys.,Welcome to post 1964. Need a citation about latinx guys.,Welcome to post 1964. Need a citation about canadian guys.,Welcome to post 1964. Need a citation about asian guys.,Welcome to post 1964. Need a citation about indian guys.,Welcome to post 1964. Need a citation about chinese guys.,Welcome to post 1964. Need a citation about japanese guys.,Welcome to post 1964. Need a citation about christian guys.,Welcome to post 1964. Need a citation about muslim guys.,Welcome to post 1964. Need a citation about jewish guys.,Welcome to post 1964. Need a citation about buddhist guys.,Welcome to post 1964. Need a citation about catholic guys.,Welcome to post 1964. Need a citation about sikh guys.,Welcome to post 1964. Need a citation about taoist guys.,Welcome to post 1964. Need a citation about older guys.,Welcome to post 1964. Need a citation about young guys.,Welcome to post 1964. Need a citation about younger guys.,Welcome to post 1964. Need a citation about teenage guys.,Welcome to post 1964. Need a citation about millenial guys.,Welcome to post 1964. Need a citation about elderly guys.,Welcome to post 1964. Need a citation about blind guys.,Welcome to post 1964. Need a citation about deaf guys.
